meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,5497.899999952322,117278.40000009537,117280.9,117305.9,122803.79999995232,123013.29999995232,2024-07-30T21:55:44.121Z,123081.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,6,click @6,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,Timer frame,html.Frame,2_1_1,,,,,,,5707.699999904638,117278.09999990463,117280.9,117305.9,123013.59999990463,123013.90000009537,2024-07-30T21:55:44.121Z,123081.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,Spremanje,canvas.Screen,2_1_2,,,,,,skipped,,123014.09999990463,,,123013.59999990463,123014.20000004768,2024-07-30T21:55:44.121Z,123081.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,Question form,html.Form,2_1_3,,,,,,skipped,,123014.40000009537,,,123013.59999990463,123014.59999990463,2024-07-30T21:55:44.122Z,123081.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,Answer indication,canvas.Screen,2_1_4,,,,,,skipped,,123017.09999990463,,,123013.59999990463,123017.40000009537,2024-07-30T21:55:44.125Z,123081.5,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,inter-stimulus,canvas.Screen,2_1_5,,,,,,response,1155.7999999523163,123017.59999990463,123010.9,123081.5,124237.29999995232,124462.70000004768,2024-07-30T21:55:45.570Z,124489.9,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,mousedown,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,Sequence,flow.Sequence,2_1,,,,,,completion,9206.899999952322,114978.79999995232,114980.5,115030.4,124237.29999995232,124463.29999995232,2024-07-30T21:55:45.571Z,124489.9,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Večeras je Anna nalakirala nokte.,Anna je večeras nalakirala nokte.,gf,,,49,,,
,context,canvas.Screen,2_2_0_0,,,,,,response,3497.899999952322,124464,124464.9,124489.9,127987.79999995232,128226.5,2024-07-30T21:55:49.334Z,128282.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,click,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Timer frame,html.Frame,2_2_0,,,,,,,3736.8000000476895,124463.70000004768,124464.9,124489.9,128226.70000004768,128227,2024-07-30T21:55:49.334Z,128282.3,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,4805.79999990463,128227.59999990463,128232.1,128282.3,133088.09999990463,133307.90000009537,2024-07-30T21:55:54.415Z,133340.4,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,2,click @2,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Timer frame,html.Frame,2_2_1,,,,,,,5025.900000047681,128227.20000004768,128232.1,128282.3,133308.20000004768,133308.40000009537,2024-07-30T21:55:54.416Z,133340.4,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Spremanje,canvas.Screen,2_2_2,,,,,,skipped,,133308.59999990463,,,133308.20000004768,133308.79999995232,2024-07-30T21:55:54.416Z,133340.4,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Question form,html.Form,2_2_3,,,,,,skipped,,133308.90000009537,,,133308.20000004768,133309.09999990463,2024-07-30T21:55:54.416Z,133340.4,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Answer indication,canvas.Screen,2_2_4,,,,,,skipped,,133311.09999990463,,,133308.20000004768,133311.40000009537,2024-07-30T21:55:54.419Z,133340.4,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,inter-stimulus,canvas.Screen,2_2_5,,,,,,response,1223.0000000953733,133311.59999990463,133315.4,133340.4,134563.40000009537,134780.90000009537,2024-07-30T21:55:55.888Z,134823.8,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,mousedown,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
,Sequence,flow.Sequence,2_2,,,,,,completion,10073.500000095373,124463.59999990463,124464.9,124489.9,134563.40000009537,134781.5,2024-07-30T21:55:55.889Z,134823.8,6q8-cdK9ew,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8yg417,,,,,Kakva čovjeka svatko tko poznaje može potvrditi njegov integritet??,Svatko tko poznaje onog čovjeka može potvrditi njegov integritet..,si,33,31,12,,,2305
