meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,2273.399999999994,212823,212833.7,212875.6,215149,215374.80000001192,2024-07-30T19:06:03.453Z,,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,1,click @1,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Timer frame,html.Frame,2_4_1,,,,,,,2499.399999999994,212822.69999998808,212833.7,212875.6,215375,215375.19999998808,2024-07-30T19:06:03.454Z,,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Spremanje,canvas.Screen,2_4_2,,,,,,skipped,,215375.39999997616,,,215375,215375.39999997616,2024-07-30T19:06:03.454Z,,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Question form,html.Form,2_4_3,,,,,,skipped,,215375.5,,,215375,215375.69999998808,2024-07-30T19:06:03.454Z,,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Answer indication,canvas.Screen,2_4_4,,,,,,skipped,,215377.09999996424,,,215375,215377.19999998808,2024-07-30T19:06:03.456Z,,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,inter-stimulus,canvas.Screen,2_4_5,,,,,,response,679.8999999880907,215377.39999997616,215378.6,215478.8,216158.69999998808,216409.89999997616,2024-07-30T19:06:04.488Z,216463.4,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,mousedown,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Sequence,flow.Sequence,2_4,,,,,,completion,5769.199999988079,210333.89999997616,210347.6,210389.5,216158.69999998808,216410.39999997616,2024-07-30T19:06:04.489Z,216463.4,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,context,canvas.Screen,2_5_0_0,,,,,,response,4034.4000000119267,216410.89999997616,216421.6,216463.4,220497.80000001192,220731.19999998808,2024-07-30T19:06:08.810Z,220768.6,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,click,,"Kamo je djevojka razmišljala o slobode, idući?","Djevojka je razmišljala o slobode, idući do mora.",ai,,,23,,,
,Timer frame,html.Frame,2_5_0,,,,,,,4268.100000000006,216410.59999996424,216421.6,216463.4,220731.5,220731.59999996424,2024-07-30T19:06:08.810Z,220768.6,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,,,,"Kamo je djevojka razmišljala o slobode, idući?","Djevojka je razmišljala o slobode, idući do mora.",ai,,,23,,,
,stimulus,canvas.Screen,2_5_1_0,,,,,,response,10315.499999964231,220732.09999996424,220735.4,220768.6,231084.09999996424,231318.39999997616,2024-07-30T19:06:19.397Z,231380.7,fuDh-MbTW2,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8sbzje,,1,click @1,,"Kamo je djevojka razmišljala o slobode, idući?","Djevojka je razmišljala o slobode, idući do mora.",ai,,,23,,,
