meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,3360.1020000059507,162986.29999998212,163010.798,163010.798,166370.90000000596,166614,2024-07-31T14:53:20.814Z,166762.7,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,1,click @1,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,Timer frame,html.Frame,2_1_1,,,,,,,3604.20199999999,162985.90000000596,163010.798,163010.798,166615,166615.69999998808,2024-07-31T14:53:20.816Z,166762.7,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,Spremanje,canvas.Screen,2_1_2,,,,,,skipped,,166616.5,,,166615,166617.09999999404,2024-07-31T14:53:20.817Z,166762.7,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,Question form,html.Form,2_1_3,,,,,,skipped,,166617.69999998808,,,166615,166618.40000000596,2024-07-31T14:53:20.818Z,166762.7,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,Answer indication,canvas.Screen,2_1_4,,,,,,skipped,,166629.09999999404,,,166615,166630.19999998808,2024-07-31T14:53:20.830Z,166762.7,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,inter-stimulus,canvas.Screen,2_1_5,,,,,,response,2144.200000005949,166631.5,166751.92,166762.7,168906.90000000596,169118.90000000596,2024-07-31T14:53:23.319Z,169189.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,mousedown,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,Sequence,flow.Sequence,2_1,,,,,,completion,8256.000000005966,160557,160646.688,160650.9,168906.90000000596,169121.40000000596,2024-07-31T14:53:23.321Z,169189.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,U sutra ne samo svatko jedan može gledati.,Ne može svatko gledati u sutra.,nf,,,45,,,
,context,canvas.Screen,2_2_0_0,,,,,,response,4463.199999994045,169123.59999999404,169179.27,169189.9,173653.09999999404,173874.5,2024-07-31T14:53:28.074Z,174009.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,click,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Timer frame,html.Frame,2_2_0,,,,,,,4685.500000005966,169122.59999999404,169179.27,169189.9,173875.40000000596,173876.19999998808,2024-07-31T14:53:28.076Z,174009.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,4363.699999994045,173877.90000000596,173996.792,174009.9,178373.59999999404,178626.59999999404,2024-07-31T14:53:32.827Z,178714.8,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,7,click @7,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Timer frame,html.Frame,2_2_1,,,,,,,4618.000000005966,173876.69999998808,173996.792,174009.9,178627.90000000596,178628.69999998808,2024-07-31T14:53:32.829Z,178714.8,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Spremanje,canvas.Screen,2_2_2,,,,,,skipped,,178629.40000000596,,,178627.90000000596,178629.79999998212,2024-07-31T14:53:32.830Z,178714.8,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Question form,html.Form,2_2_3,,,,,,skipped,,178630.40000000596,,,178627.90000000596,178631,2024-07-31T14:53:32.831Z,178714.8,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Answer indication,canvas.Screen,2_2_4,,,,,,skipped,,178638.69999998808,,,178627.90000000596,178639.5,2024-07-31T14:53:32.839Z,178714.8,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,inter-stimulus,canvas.Screen,2_2_5,,,,,,response,2365.9999999821302,178640.09999999404,178703.288,178714.8,181080.79999998212,181299,2024-07-31T14:53:35.499Z,181408.3,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,mousedown,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,Sequence,flow.Sequence,2_2,,,,,,completion,11890.899999982124,169122.19999998808,169179.27,169189.9,181080.79999998212,181300.79999998212,2024-07-31T14:53:35.501Z,181408.3,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Kakva je kraj mene biciklom prošla djevojka?,Kraj mene je biciklom prošla vrlo lijepa djevojka.,ai,,,27,,,
,context,canvas.Screen,2_3_0_0,,,,,,response,1702.8999999880907,181303.09999999404,181398.026,181408.3,183111.19999998808,183333.69999998808,2024-07-31T14:53:37.534Z,183420.4,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,click,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,Timer frame,html.Frame,2_3_0,,,,,,,1926.7999999940512,181302,181398.026,181408.3,183335.09999999404,183335.90000000596,2024-07-31T14:53:37.536Z,183420.4,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,3719.799999988085,183337.90000000596,183407.192,183420.4,187140.19999998808,187378.09999999404,2024-07-31T14:53:41.578Z,187484.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,1,click @1,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,Timer frame,html.Frame,2_3_1,,,,,,,3958.299999988085,183336.59999999404,183407.192,183420.4,187378.69999998808,187379.19999998808,2024-07-31T14:53:41.579Z,187484.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,Spremanje,canvas.Screen,2_3_2,,,,,,skipped,,187379.69999998808,,,187378.69999998808,187380.09999999404,2024-07-31T14:53:41.580Z,187484.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,Question form,html.Form,2_3_3,,,,,,skipped,,187380.40000000596,,,187378.69999998808,187380.90000000596,2024-07-31T14:53:41.581Z,187484.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
,Answer indication,canvas.Screen,2_3_4,,,,,,skipped,,187384.90000000596,,,187378.69999998808,187385.29999998212,2024-07-31T14:53:41.585Z,187484.9,TYqkLYL0P8,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz9yqhc1,,,,,Za kim su banditi imali pitanja?,Ti banditi su imali pitanja za mene.,nf,,,40,,,
