meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,answer_true,stimulus,context,island_type,transfer_s,transfer_c,id,right_answer,question,change_date
,context,canvas.Screen,2_0_0_0,,,,,,response,5288.000000000015,97734.00000000001,97745,97791,103079.00000000001,103081,2024-07-30T20:27:58.935Z,103139,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,click,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Timer frame,html.Frame,2_0_0,,,,,,,5290,97733,97745,97791,103081,103082.00000000001,2024-07-30T20:27:58.936Z,103139,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,5738,103082.00000000001,103084,103139,108877,108879,2024-07-30T20:28:04.733Z,108922,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,7,click @7,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Timer frame,html.Frame,2_0_1,,,,,,,5740,103082.00000000001,103084,103139,108879,108879,2024-07-30T20:28:04.733Z,108922,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Spremanje,canvas.Screen,2_0_2,,,,,,skipped,,108880,,,108879,108880,2024-07-30T20:28:04.734Z,108922,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Question form,html.Form,2_0_3,,,,,,skipped,,108880,,,108879,108880,2024-07-30T20:28:04.734Z,108922,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Answer indication,canvas.Screen,2_0_4,,,,,,skipped,,108889,,,108879,108889,2024-07-30T20:28:04.743Z,108922,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,inter-stimulus,canvas.Screen,2_0_5,,,,,,response,741,108889,108891,108922,109663,109664,2024-07-30T20:28:05.519Z,109725,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,mousedown,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,Sequence,flow.Sequence,2_0,,,,,,completion,11872,97733,97745,97791,109663,109665,2024-07-30T20:28:05.519Z,109725,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Petar i Mara su jučer otišli u kino pogledati dobru komediju..,Jučer su Petar i Mara otišli u kino pogledati dobru komediju..,gf,35,35,46,,,
,context,canvas.Screen,2_1_0_0,,,,,,response,3381.0000000000146,109665,109668,109725,113106.00000000001,113107,2024-07-30T20:28:08.961Z,113168,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,click,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Timer frame,html.Frame,2_1_0,,,,,,,3382,109665,109668,109725,113107,113107,2024-07-30T20:28:08.961Z,113168,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,2044,113108,113114,113168,115212,115213.00000000001,2024-07-30T20:28:11.067Z,115274,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,1,click @1,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Timer frame,html.Frame,2_1_1,,,,,,,2046,113107,113114,113168,115214,115214,2024-07-30T20:28:11.068Z,115274,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Spremanje,canvas.Screen,2_1_2,,,,,,skipped,,115214,,,115214,115214,2024-07-30T20:28:11.068Z,115274,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Question form,html.Form,2_1_3,,,,,,skipped,,115214,,,115214,115215,2024-07-30T20:28:11.069Z,115274,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Answer indication,canvas.Screen,2_1_4,,,,,,skipped,,115217,,,115214,115217,2024-07-30T20:28:11.072Z,115274,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,inter-stimulus,canvas.Screen,2_1_5,,,,,,response,11554,115218,115219,115274,126828,126829.00000000001,2024-07-30T20:28:22.683Z,126874,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,mousedown,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,Sequence,flow.Sequence,2_1,,,,,,completion,17103,109665,109668,109725,126828,126830,2024-07-30T20:28:22.684Z,126874,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Odakle si pješke ići prema Zadru?,Ideš pješke od Splita prema Zadru.,nf,,,44,,,
,context,canvas.Screen,2_2_0_0,,,,,,response,3128.0000000000146,126831,126833,126874,130002.00000000001,130003.00000000001,2024-07-30T20:28:25.857Z,130048,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,click,,Što bismo voljeli da Drago napravi bez prigovora??,Voljeli bismo da Drago opere auto bez prigovora..,si,26,22,16,,,
,Timer frame,html.Frame,2_2_0,,,,,,,3129.0000000000146,126831,126833,126874,130003.00000000001,130003.99999999999,2024-07-30T20:28:25.858Z,130048,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Što bismo voljeli da Drago napravi bez prigovora??,Voljeli bismo da Drago opere auto bez prigovora..,si,26,22,16,,,
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,4767,130003.99999999999,130006,130048,134815,134816,2024-07-30T20:28:30.670Z,134861,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,5,click @5,,Što bismo voljeli da Drago napravi bez prigovora??,Voljeli bismo da Drago opere auto bez prigovora..,si,26,22,16,,,
,Timer frame,html.Frame,2_2_1,,,,,,,4768,130003.99999999999,130006,130048,134816,134817,2024-07-30T20:28:30.671Z,134861,vgGmJ1sEeR,incremental,anketa,6645cf40bc81b65c5faccf1d,participant,hcpib7dulz8vawka,,,,,Što bismo voljeli da Drago napravi bez prigovora??,Voljeli bismo da Drago opere auto bez prigovora..,si,26,22,16,,,
