meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679e3c23131ae225e46b4373"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-DE"",""locale"":""en-US"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":2560,""screen_height"":1440,""scroll_width"":2560,""scroll_height"":1231,""window_innerWidth"":2560,""window_innerHeight"":1279,""devicePixelRatio"":1}",Demography form,html.Form,0,36,master,mother-tongue,"ekonomist, računovođa",,form submission,32575.30000009537,602.5,609.4,626.1,33201.40000009537,33201.799999952316,2025-02-01T15:22:47.364Z,33203,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,730172,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,9031.200000047684,33202,33202.482,33203,42234.200000047684,42234.700000047684,2025-02-01T15:22:56.397Z,42243.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,68702.70000009537,42234.799999952316,42226.9,42243.7,110946.40000009537,110946.90000009537,2025-02-01T15:24:05.110Z,110950.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,3993.3999999046355,110947,110933.5,110950.2,114943.59999990463,114944.59999990463,2025-02-01T15:24:09.107Z,114970.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,7159.300000000003,114944.70000004768,114953.6,114970.2,122129.5,122129.90000009537,2025-02-01T15:24:16.292Z,122142.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,11167.699999999997,122129.90000009537,122126,122142.8,133310.5,133311,2025-02-01T15:24:27.474Z,133318.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,1,click @1,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,1067.0999999523046,133311.09999990463,133301.9,133318.7,134385.79999995232,134386.29999995232,2025-02-01T15:24:28.549Z,134402.9,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,3487.6999999046384,134386.40000009537,134386.2,134402.9,137890.59999990463,137891,2025-02-01T15:24:32.054Z,137905.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_7_0,,,,,,response,5231.899999904621,137892.09999990463,137889.1,137905.7,143137.59999990463,143138,2025-02-01T15:24:37.301Z,143143.4,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,7,click @7,,,,,,,,,
,Timer frame,html.Frame,1_7,,,,,,,5232.399999904621,137891,137889.1,137905.7,143138.09999990463,143138.20000004768,2025-02-01T15:24:37.301Z,143143.4,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,,,,,,,,,
,inter-stimulus,canvas.Screen,1_8,,,,,,response,3533.5000000953733,143138.20000004768,143126.766,143143.4,146676.90000009537,146677.59999990463,2025-02-01T15:24:40.840Z,146679.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,,,,,,,,,
,First stimuli,flow.Sequence,1,,,,,,completion,113473.90000009537,33201.90000009537,33202.482,33203,146676.90000009537,146677.70000004768,2025-02-01T15:24:40.840Z,146679.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,,,,,,,,,
,context,canvas.Screen,2_0_0_0,,,,,,response,4199.000000047672,146678,146678.196,146679.7,150878.70000004768,150879,2025-02-01T15:24:45.042Z,150883.1,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_0_0,,,,,,,4199.399999904621,146677.79999995232,146678.196,146679.7,150879.09999990463,150879.20000004768,2025-02-01T15:24:45.042Z,150883.1,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,9097.600000047678,150879.29999995232,150867.596,150883.1,159980.70000004768,159981.09999990463,2025-02-01T15:24:54.144Z,160007.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,5,click @5,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_0_1,,,,,,,9098.100000047678,150879.20000004768,150867.596,150883.1,159981.20000004768,159981.29999995232,2025-02-01T15:24:54.144Z,160007.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,inter-stimulus,canvas.Screen,2_0_2,,,,,,response,2252.9000000476954,159981.29999995232,159990.6,160007.3,162260.20000004768,162260.79999995232,2025-02-01T15:24:56.423Z,162275.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,Sequence,flow.Sequence,2_0,,,,,,completion,15580.500000047672,146677.79999995232,146678.196,146679.7,162260.20000004768,162260.79999995232,2025-02-01T15:24:56.423Z,162275.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
,context,canvas.Screen,2_1_0_0,,,,,,response,3207.9000000476954,162261,162259.1,162275.8,165483.70000004768,165484,2025-02-01T15:24:59.647Z,165511.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Timer frame,html.Frame,2_1_0,,,,,,,3208.2000000000116,162260.90000009537,162259.1,162275.8,165484,165484.09999990463,2025-02-01T15:24:59.647Z,165511.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,4449.900000047695,165484.20000004768,165495.1,165511.8,169961.70000004768,169962.20000004768,2025-02-01T15:25:04.125Z,169965.4,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,7,click @7,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Timer frame,html.Frame,2_1_1,,,,,,,4450.400000047695,165484.09999990463,165495.1,165511.8,169962.20000004768,169962.29999995232,2025-02-01T15:25:04.125Z,169965.4,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,inter-stimulus,canvas.Screen,2_1_2,,,,,,response,1263.8000000476895,169962.29999995232,169948.898,169965.4,171229.20000004768,171229.70000004768,2025-02-01T15:25:05.392Z,171233.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,Sequence,flow.Sequence,2_1,,,,,,completion,8953.400000047695,162260.90000009537,162259.1,162275.8,171229.20000004768,171229.79999995232,2025-02-01T15:25:05.392Z,171233.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Što je Anton napisao u pismu?,Anton je u pismu napisao besmislicu.,gf,,,45,filler,filler,filler
,context,canvas.Screen,2_2_0_0,,,,,,response,4602.500000047672,171230.09999990463,171216.5,171233.2,175835.70000004768,175836,2025-02-01T15:25:09.999Z,175853.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_2_0,,,,,,,4602.899999904621,171229.90000009537,171216.5,171233.2,175836.09999990463,175836.09999990463,2025-02-01T15:25:09.999Z,175853.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_2_1_0,,,,,,timeout,10992.299999999988,175836.20000004768,175836.966,175853.7,186829.3,186829.70000004768,2025-02-01T15:25:20.992Z,186846,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_2_1,,,,,,,10976.000000047672,175836.09999990463,175836.966,175853.7,186829.70000004768,186829.79999995232,2025-02-01T15:25:20.992Z,186862.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_2_2,,,,,,response,1781.399999904621,186829.79999995232,186846,186862.7,188644.09999990463,188644.79999995232,2025-02-01T15:25:22.807Z,188647.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_2,,,,,,completion,17410.89999990462,171229.90000009537,171216.5,171233.2,188644.09999990463,188644.79999995232,2025-02-01T15:25:22.807Z,188647.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Koliko slonova Ivo je rekao da je vidio na safariju?,Ivo je rekao da je vidio dva slona na safariju.,fac,,,36,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_3_0_0,,,,,,response,2313.1999999523105,188645,188630.9,188647.6,190960.79999995232,190961.09999990463,2025-02-01T15:25:25.124Z,190982.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_3_0,,,,,,,2313.600000047678,188644.90000009537,188630.9,188647.6,190961.20000004768,190961.20000004768,2025-02-01T15:25:25.124Z,190982.8,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,6269.999999952328,190961.40000009537,190966.1,190982.8,197252.79999995232,197253.20000004768,2025-02-01T15:25:31.416Z,197254.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,6,click @6,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_3_1,,,,,,,6270.499999952328,190961.20000004768,190966.1,190982.8,197253.29999995232,197253.40000009537,2025-02-01T15:25:31.416Z,197254.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,inter-stimulus,canvas.Screen,2_3_2,,,,,,response,3865.6999999523105,197253.5,197237.9,197254.6,201120.29999995232,201121,2025-02-01T15:25:35.284Z,201124.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Sequence,flow.Sequence,2_3,,,,,,completion,12472.69999995231,188644.90000009537,188630.9,188647.6,201120.29999995232,201121.09999990463,2025-02-01T15:25:35.284Z,201124.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,context,canvas.Screen,2_4_0_0,,,,,,response,3338.2999999523163,201121.29999995232,201107.8,201124.5,204462.79999995232,204463.20000004768,2025-02-01T15:25:38.626Z,204493.9,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Timer frame,html.Frame,2_4_0,,,,,,,3338.7000000476837,201121.09999990463,201107.8,201124.5,204463.20000004768,204463.20000004768,2025-02-01T15:25:38.626Z,204493.9,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,5416.899999952322,204463.40000009537,204477.2,204493.9,209910.79999995232,209911.20000004768,2025-02-01T15:25:44.074Z,209915,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,5,click @5,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Timer frame,html.Frame,2_4_1,,,,,,,5417.399999952322,204463.20000004768,204477.2,204493.9,209911.29999995232,209911.40000009537,2025-02-01T15:25:44.074Z,209915,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,inter-stimulus,canvas.Screen,2_4_2,,,,,,response,3107.2000000476837,209911.40000009537,209899.566,209915,213022.20000004768,213022.79999995232,2025-02-01T15:25:47.185Z,213034.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,Sequence,flow.Sequence,2_4,,,,,,completion,11897.700000047684,201121.09999990463,201107.8,201124.5,213022.20000004768,213023,2025-02-01T15:25:47.186Z,213034.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Došla je ta djevojka o kojoj sam pitao što je jela u restoranu.,Pitao sam što je Jasna jela u restoranu.,iq,,0,10,sub,sub + ob,relative pronouns
,context,canvas.Screen,2_5_0_0,,,,,,response,7281.599999952305,213023.29999995232,213017.6,213034.2,220315.79999995232,220316.20000004768,2025-02-01T15:25:54.479Z,220323.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_5_0,,,,,,,7282.099999952305,213023,213017.6,213034.2,220316.29999995232,220316.40000009537,2025-02-01T15:25:54.479Z,220323.6,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,stimulus,canvas.Screen,2_5_1_0,,,,,,response,4935.300000095362,220316.5,220306.9,220323.6,225258.90000009537,225259.29999995232,2025-02-01T15:25:59.422Z,225261,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,2,click @2,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_5_1,,,,,,,4935.800000095362,220316.40000009537,220306.9,220323.6,225259.40000009537,225259.40000009537,2025-02-01T15:25:59.422Z,225261,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_5_2,,,,,,response,2638.2000000476837,225259.5,225244.332,225261,227899.20000004768,227899.79999995232,2025-02-01T15:26:02.062Z,227913.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,Sequence,flow.Sequence,2_5,,,,,,completion,14865.000000047672,213023,213017.6,213034.2,227899.20000004768,227899.90000009537,2025-02-01T15:26:02.062Z,227913.2,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Gdje, tvoja prijateljica pitala je, tko radi?",Tvoja prijateljica pitala je tko radi u školi.,iq,0,0,3,ad,sub + ob,interrogative pronouns
,context,canvas.Screen,2_6_0_0,,,,,,response,1233.7000000953558,227900,227896.5,227913.2,229146.90000009537,229147.20000004768,2025-02-01T15:26:03.310Z,229147.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Timer frame,html.Frame,2_6_0,,,,,,,1234.0999999523046,227899.90000009537,227896.5,227913.2,229147.29999995232,229147.40000009537,2025-02-01T15:26:03.310Z,229147.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,stimulus,canvas.Screen,2_6_1_0,,,,,,response,4140.400000095367,229147.5,229147.498,229147.5,233287.90000009537,233288.29999995232,2025-02-01T15:26:07.451Z,233317.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,2,click @2,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Timer frame,html.Frame,2_6_1,,,,,,,4140.799999952316,229147.40000009537,229147.498,229147.5,233288.29999995232,233288.29999995232,2025-02-01T15:26:07.451Z,233317.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,inter-stimulus,canvas.Screen,2_6_2,,,,,,response,1460.500000047672,233288.40000009537,233300.9,233317.7,234778.20000004768,234778.70000004768,2025-02-01T15:26:08.941Z,234785.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,Sequence,flow.Sequence,2_6,,,,,,completion,6865.000000047672,227899.90000009537,227896.5,227913.2,234778.20000004768,234778.90000009537,2025-02-01T15:26:08.941Z,234785.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Želim pojesti jabuku što?,Želim pojesti jabuku.,nf,,,51,filler,filler,filler
,context,canvas.Screen,2_7_0_0,,,,,,response,3062.4000000953674,234779.09999990463,234768.8,234785.5,237847.90000009537,237848.20000004768,2025-02-01T15:26:12.011Z,237854.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Timer frame,html.Frame,2_7_0,,,,,,,3062.7000000476837,234778.90000009537,234768.8,234785.5,237848.20000004768,237848.29999995232,2025-02-01T15:26:12.011Z,237854.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,stimulus,canvas.Screen,2_7_1_0,,,,,,response,5713.200000095356,237848.40000009537,237838,237854.7,243567.90000009537,243568.20000004768,2025-02-01T15:26:17.731Z,243592.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,2,click @2,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Timer frame,html.Frame,2_7_1,,,,,,,5713.599999952305,237848.29999995232,237838,237854.7,243568.29999995232,243568.29999995232,2025-02-01T15:26:17.731Z,243592.7,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,inter-stimulus,canvas.Screen,2_7_2,,,,,,response,2258.5999999523046,243568.29999995232,243576.1,243592.7,245851.29999995232,245851.79999995232,2025-02-01T15:26:20.014Z,245861.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Sequence,flow.Sequence,2_7,,,,,,completion,11065.799999952316,234778.90000009537,234768.8,234785.5,245851.29999995232,245852,2025-02-01T15:26:20.015Z,245861.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,context,canvas.Screen,2_8_0_0,,,,,,response,1656.7000000000116,245852.09999990463,245844.5,245861.3,247518,247518.20000004768,2025-02-01T15:26:21.681Z,247529.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,click,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_8_0,,,,,,,1656.999999952328,245852,245844.5,245861.3,247518.29999995232,247518.40000009537,2025-02-01T15:26:21.681Z,247529.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,stimulus,canvas.Screen,2_8_1_0,,,,,,response,3384.7000000000116,247518.5,247512.6,247529.3,250914,250914.29999995232,2025-02-01T15:26:25.077Z,250915.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,7,click @7,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,Timer frame,html.Frame,2_8_1,,,,,,,3384.999999952328,247518.40000009537,247512.6,247529.3,250914.29999995232,250914.5,2025-02-01T15:26:25.077Z,250915.5,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
,inter-stimulus,canvas.Screen,2_8_2,,,,,,response,2959.7000000476837,250914.5,250898.7,250915.5,253875.20000004768,253875.59999990463,2025-02-01T15:26:28.038Z,253901.3,emVzklJhmZ,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6mcd33v,,,mousedown,Kad Martin ne dolazi na posao?,Martin sutra ne dolazi na posao.,neg,,,21,ad_time,ad_time + ad_place,interrogative pronouns
