meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679e1111131ae225e46b42c9"",""userAgent"":""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36"",""platform"":""Linux armv81"",""language"":""hr-HR"",""locale"":""hr"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":360,""screen_height"":780,""scroll_width"":980,""scroll_height"":1871,""window_innerWidth"":980,""window_innerHeight"":1788,""devicePixelRatio"":3}",Demography form,html.Form,0,26,master,mother-tongue,Magistar francuskog jezika i lingvistike,,form submission,41402.799999952316,1384.1000000238419,1390.4,1432.5,42835.299999952316,42836.60000002384,2025-02-01T12:19:08.543Z,42876.1,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,277875,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,4384.699999952318,42837.39999997616,42875.89,42876.1,47260.799999952316,47482.299999952316,2025-02-01T12:19:13.188Z,47532.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,18935.699999928474,47482.39999997616,47506.882,47532.5,66468.19999992847,66667.79999995232,2025-02-01T12:19:32.374Z,66714.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,12554.600000023842,66668.10000002384,66712.982,66714.5,79269.10000002384,79492.79999995232,2025-02-01T12:19:45.199Z,79540.9,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,8422.100000000006,79493.10000002384,79523.606,79540.9,87963,88158.29999995232,2025-02-01T12:19:53.864Z,88216.318,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,8488.682,88158.5,88216.318,88216.318,96705,96874.60000002384,2025-02-01T12:20:02.581Z,96901.7,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,4785.300000000003,96874.79999995232,96899.304,96901.7,101687,101911.89999997616,2025-02-01T12:20:07.618Z,101968.164,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,5727.735999976154,101912.19999992847,101968.164,101968.164,107695.89999997616,107903.69999992847,2025-02-01T12:20:13.610Z,107959.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_7_0,,,,,,response,7330.599999976155,107907.19999992847,107934.592,107959.3,115289.89999997616,115463.79999995232,2025-02-01T12:20:21.170Z,115528.6,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,7,click @7,,,,,,,,,
,Timer frame,html.Frame,1_7,,,,,,,7504.8999999284715,107904,107934.592,107959.3,115464.19999992847,115465.19999992847,2025-02-01T12:20:21.171Z,115528.6,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,,,,,,,,,
,inter-stimulus,canvas.Screen,1_8,,,,,,response,5378.599999928469,115465.39999997616,115528.53,115528.6,120907.19999992847,121108.60000002384,2025-02-01T12:20:26.815Z,121153.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,,,,,,,,,
,First stimuli,flow.Sequence,1,,,,,,completion,78031.09999992847,42837.299999952316,42875.89,42876.1,120907.19999992847,121111.79999995232,2025-02-01T12:20:26.818Z,121153.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,,,,,,,,,
,context,canvas.Screen,2_0_0_0,,,,,,response,5327.099999976155,121112.60000002384,121145.042,121153.3,126480.39999997616,126682.69999992847,2025-02-01T12:20:32.389Z,126727.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_0_0,,,,,,,5529.599999976155,121112.19999992847,121145.042,121153.3,126682.89999997616,126683.69999992847,2025-02-01T12:20:32.390Z,126727.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,5769.3999999284715,126684.19999992847,126727.164,126727.3,132496.69999992847,132674.10000002384,2025-02-01T12:20:38.380Z,132701.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_0_1,,,,,,,5946.999999952313,126683.89999997616,126727.164,126727.3,132674.29999995232,132674.89999997616,2025-02-01T12:20:38.381Z,132701.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_0_2,,,,,,response,2981.8000000238535,132675.10000002384,132701.764,132701.8,135683.60000002384,135883.10000002384,2025-02-01T12:20:41.589Z,135918.338,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_0,,,,,,completion,14530.300000023839,121112.10000002384,121145.042,121153.3,135683.60000002384,135883.5,2025-02-01T12:20:41.590Z,135918.338,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako u posljednje vrijeme moja mala sestra ne ponaša se?,U posljednje vrijeme moja mala sestra se ne ponaša kao prije.,neg,,,23,ad_mode,ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_1_0_0,,,,,,response,2510.162000000011,135884.10000002384,135918.338,135918.338,138428.5,138621.79999995232,2025-02-01T12:20:44.328Z,138658.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_1_0,,,,,,,2703.662000000011,135883.79999995232,135918.338,135918.338,138622,138622.19999992847,2025-02-01T12:20:44.328Z,138658.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_1_1_0,,,,,,timeout,11080.799999999988,138622.60000002384,138641.596,138658.5,149614.3,149635.39999997616,2025-02-01T12:20:55.341Z,149739.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_1_1,,,,,,,10977.5,138622.29999995232,138641.596,138658.5,149636,149636.69999992847,2025-02-01T12:20:55.343Z,149781.4,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_1_2,,,,,,response,629.2999999284802,149637.29999995232,149739.3,149781.4,150410.69999992847,150604.79999995232,2025-02-01T12:20:56.311Z,150640.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_1,,,,,,completion,14492.361999928486,135883.69999992847,135918.338,135918.338,150410.69999992847,150605.39999997616,2025-02-01T12:20:56.311Z,150640.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Kako je Ivan požalio što se ponašao na zabavi?,Ivan je požalio što se ponašao drsko na zabavi.,fac,0,0,32,ad_mode,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_2_0_0,,,,,,response,2706.2000000000116,150605.89999997616,150631.366,150640.8,153347,153548.39999997616,2025-02-01T12:20:59.255Z,153585.428,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_2_0,,,,,,,2907.999999952328,150605.5,150631.366,150640.8,153548.79999995232,153548.89999997616,2025-02-01T12:20:59.255Z,153585.428,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,1772.5719999999856,153549.39999997616,153585.428,153585.428,155358,155550.39999997616,2025-02-01T12:21:01.256Z,155588.1,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_2_1,,,,,,,1965.27199992846,153549,153585.428,153585.428,155550.69999992847,155550.89999997616,2025-02-01T12:21:01.257Z,155588.1,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_2_2,,,,,,response,2640.500000023836,155551,155588.03,155588.1,158228.60000002384,158412.69999992847,2025-02-01T12:21:04.119Z,158458.4,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,Sequence,flow.Sequence,2_2,,,,,,completion,7587.8000000238535,150605.5,150631.366,150640.8,158228.60000002384,158413.10000002384,2025-02-01T12:21:04.119Z,158458.4,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, zanima ih, što će kupiti za vjenčani dar?",Zanima ih što će Matej kupiti za vjenčani dar.,iq,0,0,0,sub,sub + ob,interrogative pronouns
,context,canvas.Screen,2_3_0_0,,,,,,response,2207.2000000238477,158413.69999992847,158454.652,158458.4,160665.60000002384,160850.19999992847,2025-02-01T12:21:06.556Z,160878.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_3_0,,,,,,,2391.999999976164,158413.39999997616,158454.652,158458.4,160850.39999997616,160850.60000002384,2025-02-01T12:21:06.557Z,160878.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,2698.2000000000116,160851.19999992847,160878.662,160878.8,163577,163752.60000002384,2025-02-01T12:21:09.459Z,163798.7,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,Timer frame,html.Frame,2_3_1,,,,,,,2874.2000000000116,160850.89999997616,160878.662,160878.8,163753,163753.19999992847,2025-02-01T12:21:09.459Z,163798.7,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,inter-stimulus,canvas.Screen,2_3_2,,,,,,response,2039.2999999999884,163753.29999995232,163798.696,163798.7,165838,166035.19999992847,2025-02-01T12:21:11.741Z,166067.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,Sequence,flow.Sequence,2_3,,,,,,completion,7379.600000000006,158413.29999995232,158454.652,158458.4,165838,166035.69999992847,2025-02-01T12:21:11.742Z,166067.8,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Što, učitelj je pitao, kome treba ponovno objasniti?",Učitelj je pitao kome treba ponovno objasniti novo pravilo..,iq,0,36,5,ob_indir,ob_dir + ob_indir,interrogative pronouns
,context,canvas.Screen,2_4_0_0,,,,,,response,3098.8000000238535,166036.29999995232,166065.276,166067.8,169166.60000002384,169359.79999995232,2025-02-01T12:21:15.066Z,169396.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Timer frame,html.Frame,2_4_0,,,,,,,3292.09999997617,166036,166065.276,166067.8,169359.89999997616,169360.19999992847,2025-02-01T12:21:15.066Z,169396.3,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,3192.7000000000116,169360.69999992847,169396.262,169396.3,172589,172713.79999995232,2025-02-01T12:21:18.420Z,172743.9,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Timer frame,html.Frame,2_4_1,,,,,,,3317.8000000238535,169360.29999995232,169396.262,169396.3,172714.10000002384,172714.29999995232,2025-02-01T12:21:18.420Z,172743.9,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,inter-stimulus,canvas.Screen,2_4_2,,,,,,response,2697.999999976164,172714.39999997616,172743.728,172743.9,175441.89999997616,175633.79999995232,2025-02-01T12:21:21.340Z,175680,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,Sequence,flow.Sequence,2_4,,,,,,completion,9374.09999997617,166035.89999997616,166065.276,166067.8,175441.89999997616,175634.19999992847,2025-02-01T12:21:21.340Z,175680,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Morat ću raditi u tim uvjetima u kojim baš sam pitao kako se ponašati.,Pitao sam kako se ponašati u takvim uvjetima.,iq,0,0,18,ad,ob + ad,relative pronouns
,context,canvas.Screen,2_5_0_0,,,,,,response,1304.5,175634.60000002384,175677.116,175680,176984.5,177168.5,2025-02-01T12:21:22.874Z,177188.962,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_5_0,,,,,,,1488.8999999761581,175634.29999995232,175677.116,175680,177168.89999997616,177169.10000002384,2025-02-01T12:21:22.875Z,177188.962,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,stimulus,canvas.Screen,2_5_1_0,,,,,,response,4582.737999928475,177169.5,177188.962,177188.962,181771.69999992847,181946.89999997616,2025-02-01T12:21:27.653Z,181993.2,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_5_1,,,,,,,4758.237999928475,177169.29999995232,177188.962,177188.962,181947.19999992847,181947.29999995232,2025-02-01T12:21:27.653Z,181993.2,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,inter-stimulus,canvas.Screen,2_5_2,,,,,,response,3457.1999999761465,181947.60000002384,181976.464,181993.2,185450.39999997616,185634.79999995232,2025-02-01T12:21:31.341Z,185672.2,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,Sequence,flow.Sequence,2_5,,,,,,completion,9770.399999976158,175634.29999995232,175677.116,175680,185450.39999997616,185635.19999992847,2025-02-01T12:21:31.341Z,185672.2,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,Pronašao sam tu stvar koju znam da je Marina izgubila.,Znam da je Marina izgubila ključeve.,fac,0,,41,ob,ob + ob,non-interrogative component
,context,canvas.Screen,2_6_0_0,,,,,,response,3525.1999999761465,185635.79999995232,185659.72,185672.2,189197.39999997616,189390.29999995232,2025-02-01T12:21:35.096Z,189427.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_6_0,,,,,,,3718.2999999999884,185635.39999997616,185659.72,185672.2,189390.5,189390.60000002384,2025-02-01T12:21:35.097Z,189427.5,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,stimulus,canvas.Screen,2_6_1_0,,,,,,response,3107.899999976158,189391,189427.398,189427.5,192535.39999997616,192694.69999992847,2025-02-01T12:21:38.401Z,192723.33,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,Timer frame,html.Frame,2_6_1,,,,,,,3267.5,189390.69999992847,189427.398,189427.5,192695,192695.19999992847,2025-02-01T12:21:38.401Z,192723.33,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,inter-stimulus,canvas.Screen,2_6_2,,,,,,response,1222.3699999284872,192695.29999995232,192723.33,192723.33,193945.69999992847,194141.5,2025-02-01T12:21:39.848Z,194175.4,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,Sequence,flow.Sequence,2_6,,,,,,completion,8273.499999928463,185635.29999995232,185659.72,185672.2,193945.69999992847,194141.89999997616,2025-02-01T12:21:39.848Z,194175.4,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,"Tko, tvoja prijateljica pitala je, gdje radi?",Tvoja prijateljica pitala je gdje radi moj brat.,iq,0,0,2,sub,sub + ob,interrogative pronouns
,context,canvas.Screen,2_7_0_0,,,,,,response,2800.100000000006,194142.29999995232,194173.272,194175.4,196975.5,197151.29999995232,2025-02-01T12:21:42.857Z,197179.83,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Timer frame,html.Frame,2_7_0,,,,,,,2976.2000000238477,194142,194173.272,194175.4,197151.60000002384,197151.79999995232,2025-02-01T12:21:42.858Z,197179.83,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,stimulus,canvas.Screen,2_7_1_0,,,,,,response,5904.170000000013,197152.19999992847,197179.83,197179.83,203084,203226.69999992847,2025-02-01T12:21:48.933Z,203280.752,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,1,click @1,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Timer frame,html.Frame,2_7_1,,,,,,,6047.069999976171,197152,197179.83,197179.83,203226.89999997616,203227.19999992847,2025-02-01T12:21:48.933Z,203280.752,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,inter-stimulus,canvas.Screen,2_7_2,,,,,,response,1564.0479999523086,203227.29999995232,203280.752,203280.752,204844.79999995232,205012.69999992847,2025-02-01T12:21:50.719Z,205047.348,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,mousedown,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,Sequence,flow.Sequence,2_7,,,,,,completion,10669.399999952322,194142,194173.272,194175.4,204844.79999995232,205013.29999995232,2025-02-01T12:21:50.719Z,205047.348,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,,U hladnjaku je bio sladoled koji je otac pitao za koga da kupi u trgovini.,Otac je pitao za koga da kupi sladoled u trgovini.,iq,0,0,15,ob_indir,ob_dir + ob_indir,relative pronouns
,context,canvas.Screen,2_8_0_0,,,,,,response,2059.451999952318,205013.79999995232,205047.348,205047.348,207106.79999995232,207273.5,2025-02-01T12:21:52.980Z,207328.2,a8Z-qgkUcx,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m5ssxy,,,click,"Kome, učitelj je pitao, što treba ponovno objasniti?",Učitelj je pitao što treba učenicima ponovno objasniti..,iq,0,36,4,ob_dir,ob_dir + ob_indir,interrogative pronouns
