meta,sender,sender_type,sender_id,age,education,croatian-knowledge,occupation,,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,response,response_action,stimulus,context,island_type,transfer_s,transfer_c,id,movement,opposition,category
"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://open-lab.online/test/jednostavno-test/679e0418131ae225e46b42a1"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""hr-HR"",""locale"":""hr"",""timeZone"":""Europe/Zagreb"",""timezoneOffset"":-60,""screen_width"":1920,""screen_height"":1080,""scroll_width"":1920,""scroll_height"":863,""window_innerWidth"":1920,""window_innerHeight"":911,""devicePixelRatio"":1}",Demography form,html.Form,0,44,master,mother-tongue,,,form submission,23798.800000005962,832.4000000059605,843.466,860.1,24658.90000000596,24659.90000000596,2025-02-01T11:23:15.647Z,24670.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,428130,,,,,,,,,,,
,context,canvas.Screen,1_0,,,,,,response,8388.299999988078,24660.40000000596,24654.926,24670.9,33059.19999998808,33060.90000000596,2025-02-01T11:23:24.048Z,33068.8,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_1,,,,,,response,16935.299999994037,33061.19999998808,33053.628,33068.8,50004.09999999404,50005,2025-02-01T11:23:40.992Z,50015,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,7,click @7,,,,,,,,,
,inter-stimulus,canvas.Screen,1_2,,,,,,response,6377.799999982119,50005,49998.808,50015,56392.79999998212,56394.5,2025-02-01T11:23:47.382Z,56396.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_3,,,,,,response,6911.19999998212,56394.69999998808,56381.546,56396.6,63307.79999998212,63309,2025-02-01T11:23:54.296Z,63328.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_4,,,,,,response,3902.19999998212,63309.19999998808,63313.158,63328.1,67230.29999998212,67231.90000000596,2025-02-01T11:23:58.219Z,67244.2,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,1,click @1,,,,,,,,,
,inter-stimulus,canvas.Screen,1_5,,,,,,response,1414.0999999821215,67232.19999998808,67227.838,67244.2,68658.29999998212,68660,2025-02-01T11:23:59.647Z,68693.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,,,,,,,,,
,context,canvas.Screen,1_6,,,,,,response,9605.199999982113,68660.19999998808,68677.476,68693.6,78298.79999998212,78300.40000000596,2025-02-01T11:24:09.287Z,78307.8,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,,,,,,,,,
,stimulus,canvas.Screen,1_7_0,,,,,,response,9455.199999999997,78301.29999998212,78293.216,78307.8,87763,87764.69999998808,2025-02-01T11:24:18.752Z,87772.2,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,3,click @3,,,,,,,,,
,Timer frame,html.Frame,1_7,,,,,,,9457.199999999997,78300.59999999404,78293.216,78307.8,87765,87765.40000000596,2025-02-01T11:24:18.752Z,87772.2,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,,,,,,,,,
,inter-stimulus,canvas.Screen,1_8,,,,,,response,6685.899999994042,87765.59999999404,87757.128,87772.2,94458.09999999404,94459,2025-02-01T11:24:25.446Z,94470.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,,,,,,,,,
,First stimuli,flow.Sequence,1,,,,,,completion,69787.19999999405,24660.29999998212,24654.926,24670.9,94458.09999999404,94459.09999999404,2025-02-01T11:24:25.446Z,94470.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,,,,,,,,,
,context,canvas.Screen,2_0_0_0,,,,,,response,7219.499999994034,94459.29999998212,94455.6,94470.6,101690.09999999404,101690.69999998808,2025-02-01T11:24:32.678Z,101702.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_0_0,,,,,,,7220.199999982113,94459.19999998808,94455.6,94470.6,101690.79999998212,101690.90000000596,2025-02-01T11:24:32.678Z,101702.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,stimulus,canvas.Screen,2_0_1_0,,,,,,response,6661.599999988073,101691,101685.654,101702.1,108363.69999998808,108364.59999999404,2025-02-01T11:24:39.352Z,108367.718,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,5,click @5,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_0_1,,,,,,,6662.699999982113,101690.90000000596,101685.654,101702.1,108364.79999998212,108364.90000000596,2025-02-01T11:24:39.352Z,108367.718,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,inter-stimulus,canvas.Screen,2_0_2,,,,,,response,1104.5819999821251,108365,108367.718,108367.718,109472.29999998212,109474,2025-02-01T11:24:40.461Z,109483.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,Sequence,flow.Sequence,2_0,,,,,,completion,15001.699999982113,94459.19999998808,94455.6,94470.6,109472.29999998212,109474.40000000596,2025-02-01T11:24:40.461Z,109483.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, Perići znaju, da je Petar kupio na tržnici?",Perići znaju da je Petar kupio sat na tržnici.,fac,,,37,ob,ob + ad_mode,interrogative pronouns
,context,canvas.Screen,2_1_0_0,,,,,,response,3972.9999999940337,109475.19999998808,109467.1,109483.6,113456.59999999404,113457.90000000596,2025-02-01T11:24:44.445Z,113465.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Timer frame,html.Frame,2_1_0,,,,,,,3974.4999999940337,109474.69999998808,109467.1,109483.6,113458.09999999404,113458.29999998212,2025-02-01T11:24:44.445Z,113465.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,stimulus,canvas.Screen,2_1_1_0,,,,,,response,5615.500000005966,113458.79999998212,113449.658,113465.9,119081.40000000596,119082.69999998808,2025-02-01T11:24:50.070Z,119098.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,1,click @1,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Timer frame,html.Frame,2_1_1,,,,,,,5617.000000005966,113458.40000000596,113449.658,113465.9,119082.90000000596,119083.09999999404,2025-02-01T11:24:50.070Z,119098.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,inter-stimulus,canvas.Screen,2_1_2,,,,,,response,1977.6999999821128,119083.29999998212,119081.814,119098.1,121075.79999998212,121077.40000000596,2025-02-01T11:24:52.064Z,121081.388,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,Sequence,flow.Sequence,2_1,,,,,,completion,11592.199999982113,109474.59999999404,109467.1,109483.6,121075.79999998212,121077.79999998212,2025-02-01T11:24:52.065Z,121081.388,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Što, kurir je razjasnio, kada mora dostaviti?",Kurir je razjasnio kada mora dostaviti paket.,iq,,0,6,ob,ob + ad,interrogative pronouns
,context,canvas.Screen,2_2_0_0,,,,,,response,2648.2119999940332,121078.5,121081.388,121081.388,123729.59999999404,123730.09999999404,2025-02-01T11:24:54.717Z,123763.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,Timer frame,html.Frame,2_2_0,,,,,,,2648.9119999821123,121078,121081.388,121081.388,123730.29999998212,123730.29999998212,2025-02-01T11:24:54.717Z,123763.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,stimulus,canvas.Screen,2_2_1_0,,,,,,response,5138.200000005963,123730.5,123746.8,123763.7,128901.90000000596,128903.5,2025-02-01T11:24:59.890Z,128912.2,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,7,click @7,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,Timer frame,html.Frame,2_2_1,,,,,,,5139.999999988082,123730.40000000596,123746.8,123763.7,128903.69999998808,128903.90000000596,2025-02-01T11:24:59.891Z,128912.2,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,inter-stimulus,canvas.Screen,2_2_2,,,,,,response,659.5999999821215,128904.09999999404,128895.956,128912.2,129571.79999998212,129573.69999998808,2025-02-01T11:25:00.561Z,129578.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,Sequence,flow.Sequence,2_2,,,,,,completion,8490.411999982112,121077.90000000596,121081.388,121081.388,129571.79999998212,129573.90000000596,2025-02-01T11:25:00.561Z,129578.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Ovo je sport koji Daniela ne voli gledati.,Danijela ne voli gledati nogomet.,neg,0,0,25,ob,ob + ob,relative pronouns
,context,canvas.Screen,2_3_0_0,,,,,,response,5604.399999994042,129574.40000000596,129562.408,129578.7,135183.09999999404,135184.19999998808,2025-02-01T11:25:06.171Z,135210.8,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_3_0,,,,,,,5605.800000000003,129574.09999999404,129562.408,129578.7,135184.5,135184.59999999404,2025-02-01T11:25:06.172Z,135210.8,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_3_1_0,,,,,,response,5245.100000005972,135185,135194.8,135210.8,140455.90000000596,140457.29999998212,2025-02-01T11:25:11.444Z,140476.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,4,click @4,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_3_1,,,,,,,5246.799999994051,135184.79999998212,135194.8,135210.8,140457.59999999404,140458,2025-02-01T11:25:11.445Z,140476.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_3_2,,,,,,response,1082.8000000059546,140458.19999998808,140459.4,140476.1,141558.90000000596,141560.40000000596,2025-02-01T11:25:12.547Z,141575.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_3,,,,,,completion,11980.200000005963,129574.09999999404,129562.408,129578.7,141558.90000000596,141560.79999998212,2025-02-01T11:25:12.548Z,141575.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko pjesama Stepan nije stignuo naučiti za sat književnosti?,Stepan nije stignuo naučiti 3 pjesme za sat književnosti.,neg,,,24,ad_measure,ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_4_0_0,,,,,,response,3389.8999999821244,141561.40000000596,141559.724,141575.9,144965.79999998212,144967.19999998808,2025-02-01T11:25:15.954Z,144991.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,Timer frame,html.Frame,2_4_0,,,,,,,3391.5000000059663,141561.09999999404,141559.724,141575.9,144967.40000000596,144967.69999998808,2025-02-01T11:25:15.955Z,144991.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,stimulus,canvas.Screen,2_4_1_0,,,,,,response,2804.0000000059663,144968.09999999404,144975.266,144991.9,147795.90000000596,147797.40000000596,2025-02-01T11:25:18.784Z,147807.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,7,click @7,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,Timer frame,html.Frame,2_4_1,,,,,,,2805.6999999940454,144967.79999998212,144975.266,144991.9,147797.59999999404,147797.90000000596,2025-02-01T11:25:18.785Z,147807.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,inter-stimulus,canvas.Screen,2_4_2,,,,,,response,1239.8999999999942,147797.90000000596,147791.324,147807.6,149047.5,149049.09999999404,2025-02-01T11:25:20.036Z,149057.3,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,Sequence,flow.Sequence,2_4,,,,,,completion,7471.600000000006,141560.90000000596,141559.724,141575.9,149047.5,149049.5,2025-02-01T11:25:20.037Z,149057.3,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Gdje moj bogati ujak drži svoj novac?,Moj bogati ujak drži svoj novac u švicarskoj banci.,gf,,,47,filler,filler,filler
,context,canvas.Screen,2_5_0_0,,,,,,response,2386.799999994051,149050.29999998212,149041.118,149057.3,151444.09999999404,151445.40000000596,2025-02-01T11:25:22.432Z,151456.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_5_0,,,,,,,2388.299999994051,149049.79999998212,149041.118,149057.3,151445.59999999404,151445.59999999404,2025-02-01T11:25:22.433Z,151456.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,stimulus,canvas.Screen,2_5_1_0,,,,,,response,7141.999999988067,151446.09999999404,151440.296,151456.7,158598.69999998808,158599.79999998212,2025-02-01T11:25:29.587Z,158621.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,6,click @6,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Timer frame,html.Frame,2_5_1,,,,,,,7143.299999999988,151445.79999998212,151440.296,151456.7,158600,158600,2025-02-01T11:25:29.587Z,158621.7,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,inter-stimulus,canvas.Screen,2_5_2,,,,,,response,2276.099999982107,158600.19999998808,158604.9,158621.7,160897.79999998212,160899.79999998212,2025-02-01T11:25:31.887Z,160904.942,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,Sequence,flow.Sequence,2_5,,,,,,completion,11840.49999998213,149049.69999998808,149041.118,149057.3,160897.79999998212,160900.19999998808,2025-02-01T11:25:31.887Z,160904.942,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Pronašao sam taj uređaj koji mislim da je Marina izgubila.,Mislim da je Marina izgubila laptop.,fac,,,42,ob,ob + ob,non-interrogative component
,context,canvas.Screen,2_6_0_0,,,,,,response,2582.8579999821086,160900.5,160904.942,160904.942,163487.79999998212,163488.5,2025-02-01T11:25:34.475Z,163504.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_6_0,,,,,,,2583.6579999940295,160900.29999998212,160904.942,160904.942,163488.59999999404,163488.69999998808,2025-02-01T11:25:34.476Z,163504.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,stimulus,canvas.Screen,2_6_1_0,,,,,,response,6044.399999999994,163488.90000000596,163487.656,163504.1,169548.5,169549.79999998212,2025-02-01T11:25:40.537Z,169568.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,6,click @6,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Timer frame,html.Frame,2_6_1,,,,,,,6045.899999999994,163488.69999998808,163487.656,163504.1,169550,169550.19999998808,2025-02-01T11:25:40.537Z,169568.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,inter-stimulus,canvas.Screen,2_6_2,,,,,,response,926.0000000059663,169550.29999998212,169552.3,169568.9,170494.90000000596,170496.40000000596,2025-02-01T11:25:41.483Z,170502.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,Sequence,flow.Sequence,2_6,,,,,,completion,9589.95800000595,160900.19999998808,160904.942,160904.942,170494.90000000596,170496.69999998808,2025-02-01T11:25:41.484Z,170502.1,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Koliko piva Ivan žali što je prolio?,Ivan žali što je prolio 3 litre piva.,fac,,,33,ad_measure,ob_dir + ad_mode + ad_measure,interrogative pronouns
,context,canvas.Screen,2_7_0_0,,,,,,response,3352.199999982113,170497.09999999404,170485.7,170502.1,173854.29999998212,173855.5,2025-02-01T11:25:44.843Z,173867.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_7_0,,,,,,,3353.699999982113,170496.90000000596,170485.7,170502.1,173855.79999998212,173856,2025-02-01T11:25:44.843Z,173867.9,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,stimulus,canvas.Screen,2_7_1_0,,,,,,response,8302.600000000006,173856.5,173851.558,173867.9,182170.5,182171.90000000596,2025-02-01T11:25:53.159Z,182199.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,6,click @6,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Timer frame,html.Frame,2_7_1,,,,,,,8304.299999988085,173856.09999999404,173851.558,173867.9,182172.19999998808,182172.40000000596,2025-02-01T11:25:53.159Z,182199.6,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,inter-stimulus,canvas.Screen,2_7_2,,,,,,response,14404.300000005955,182172.5,182183.088,182199.6,196603.90000000596,196604.69999998808,2025-02-01T11:26:07.592Z,196612.3,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,mousedown,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,Sequence,flow.Sequence,2_7,,,,,,completion,26101.800000005955,170496.79999998212,170485.7,170502.1,196603.90000000596,196604.79999998212,2025-02-01T11:26:07.592Z,196612.3,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,"Kako, Klara milsi, da se Petar tog dana vozio kući?",Klara misli da se Petar tog dana vrlo brzo vozio kući.,fac,,,40,ad_mode,ob + ad_mode,interrogative pronouns
,context,canvas.Screen,2_8_0_0,,,,,,response,8706.99999998213,196605,196599.024,196612.3,205319.29999998212,205319.79999998212,2025-02-01T11:26:16.307Z,205343.4,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,click,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_8_0,,,,,,,8707.49999998213,196604.90000000596,196599.024,196612.3,205319.79999998212,205319.79999998212,2025-02-01T11:26:16.307Z,205343.4,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,stimulus,canvas.Screen,2_8_1_0,,,,,,response,6750.899999982124,205320,205327.054,205343.4,212094.29999998212,212094.90000000596,2025-02-01T11:26:23.082Z,212108.5,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,7,click @7,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
,Timer frame,html.Frame,2_8_1,,,,,,,6751.600000000006,205319.90000000596,205327.054,205343.4,212095,212095,2025-02-01T11:26:23.082Z,212108.5,cR4aC90T73,incremental,jednostavno-test,679df971131ae225e46b4282,participant,hcpib7hgm6m3tmkg,,,,Ovo je arhipelag na kojem Tvrtko neće moći provesti vikend s obitelji.,Tvrtko neće moći provesti vikend s obitelji na Bahamima.,neg,0,0,28,ad_place,ad_time + ad_place,relative pronouns
